COD_MUNICIPIO,NOME_MUNICIPIO,MEDIA_SOMA_NOTA_CH,MEDIA_SOMA_NOTA_CN,MEDIA_SOMA_NOTA_LC,MEDIA_SOMA_NOTA_MT,MEDIA_SOMA_INSE_VALOR_ABSOLUTO
2615706,Triunfo,499.5,466.4,521.3,500.5,4.42
2616001,Venturosa,491.7,428.0,508.0,460.7,4.25
2616100,Verdejante,441.9,,412.7,,4.26
2616209,Vertentes,405.5,397.8,425.2,464.6,4.32
2616407,Vitória de Santo Antão,554.46,531.04,553.57,594.51,4.36
2700201,Anadia,397.3,385.1,408.4,423.35,4.09
2700300,Arapiraca,547.72,522.24,553.87,616.05,4.47
2700409,Atalaia,463.05,437.37,506.73,495.77,4.09
2700805,Belém,349.9,495.6,419.1,495.9,3.96
2701001,Boca da Mata,521.79,501.83,521.1,550.76,4.14
2701209,Cacimbinhas,522.7,521.67,534.2,566.93,3.77
2701407,Campo Alegre,503.38,481.34,478.7,467.0,4.26
2702306,Coruripe,388.4,464.7,415.9,438.7,4.33
2702355,Craíbas,538.8,492.8,526.8,465.0,4.1
2702405,Delmiro Gouveia,529.69,508.07,558.37,553.68,4.4
2702603,Feira Grande,431.1,395.7,446.9,458.8,4.07
2702900,Girau do Ponciano,547.4,475.9,530.8,605.0,4.0
2703007,Ibateguara,488.2,453.7,491.3,627.9,3.97
2703809,Joaquim Gomes,507.8,491.3,501.4,392.2,3.97
2704005,Junqueiro,446.85,496.55,515.15,570.7,4.23
2704104,Lagoa da Canoa,538.7,455.4,512.0,486.9,4.21
2704302,Maceió,545.42,514.79,550.49,593.09,4.45
2704500,Maragogi,491.7,548.3,476.4,520.0,4.16
2704708,Marechal Deodoro,444.15,420.45,528.75,467.55,4.37
2705200,Messias,435.3,412.2,448.1,455.7,4.23
2705705,Olho d'Água das Flores,505.7,411.1,512.3,412.4,3.93
2706109,Ouro Branco,458.1,499.4,372.1,397.0,4.08
2706307,Palmeira dos Índios,497.74,492.38,516.1,534.31,4.09
2706406,Pão de Açúcar,551.63,551.8,534.87,631.2,3.98
2706703,Penedo,498.57,478.48,527.89,538.34,4.21
2706901,Pilar,490.74,452.48,509.37,516.68,4.24
2707107,Piranhas,527.38,471.37,536.83,539.72,4.11
2707701,Rio Largo,517.74,494.87,534.16,568.44,4.44
2708006,Santana do Ipanema,489.39,491.11,516.9,534.17,4.03
2708303,São José da Laje,450.6,407.7,474.1,424.3,4.03
2708501,São Luís do Quitunde,531.32,478.7,536.47,530.43,3.96
2708600,São Miguel dos Campos,522.57,499.1,523.59,564.42,4.25
2708907,Satuba,511.0,451.25,506.78,507.93,4.55
2709152,Teotônio Vilela,473.8,470.45,431.55,567.55,4.31
2709202,Traipu,327.9,358.5,451.2,426.0,3.7
2709301,União dos Palmares,502.7,476.54,519.23,511.3,4.11
2709400,Viçosa,452.18,439.12,507.85,450.36,4.06
2800209,Aquidabã,441.0,331.4,346.5,391.1,3.9
2800308,Aracaju,566.48,541.82,564.33,615.73,4.58
2800605,Barra dos Coqueiros,519.6,433.43,502.93,460.23,4.55
2800670,Boquim,541.41,526.17,550.04,602.12,4.26
2801306,Capela,468.31,429.49,501.13,489.81,4.07
2801504,Carmópolis,467.23,483.6,447.0,443.2,4.47
2802106,Estância,562.8,512.92,551.47,593.29,4.16
2802908,Itabaiana,586.06,548.88,570.55,624.35,4.42
2803005,Itabaianinha,525.67,494.28,530.78,511.45,3.93
2803500,Lagarto,563.06,536.18,558.51,622.85,4.3
2803609,Laranjeiras,409.0,358.3,397.7,458.5,4.25
2803906,Malhador,560.36,517.52,529.55,574.74,4.21
2804003,Maruim,478.28,421.63,449.36,533.52,4.33
2804201,Monte Alegre de Sergipe,,,,,4.0
2804300,Muribeca,535.1,428.4,497.7,563.0,4.12
2804409,Neópolis,462.3,410.36,481.87,502.53,4.09
2804458,Nossa Senhora Aparecida,450.2,468.3,543.2,434.7,4.25
2804508,Nossa Senhora da Glória,568.83,520.91,568.51,613.05,4.21
2804706,Nossa Senhora de Lourdes,555.9,485.8,534.5,499.0,4.02
2804805,Nossa Senhora do Socorro,532.14,492.41,537.03,552.63,4.52
2805406,Poço Redondo,402.8,385.8,467.8,413.5,3.96
2805505,Poço Verde,459.8,484.4,525.1,584.8,4.19
2805604,Porto da Folha,473.24,450.53,484.11,518.04,3.92
2805703,Propriá,487.18,453.68,505.4,505.39,4.16
2806206,Salgado,467.33,380.9,504.17,469.93,4.34
2806701,São Cristóvão,503.16,484.18,525.9,520.23,4.4
2807105,Simão Dias,570.54,536.76,566.68,600.86,4.12
2807402,Tobias Barreto,571.16,549.33,564.7,665.21,4.1
2807600,Umbaúba,523.26,523.0,537.56,545.17,4.05
2900702,Alagoinhas,572.94,557.36,569.49,621.71,4.39
2901007,Amargosa,591.17,572.97,577.42,654.87,4.37
2901106,Amélia Rodrigues,548.1,495.3,545.5,507.0,4.37
2901353,Andorinha,496.7,510.53,537.11,516.83,4.18
2901908,Aporá,423.0,458.6,384.4,427.6,4.12
2902104,Araci,555.75,511.91,538.3,585.65,3.93
2902708,Barra,497.85,441.83,522.18,531.73,4.03
2903003,Barra do Mendes,532.77,486.73,541.78,550.62,4.46
2903102,Barra do Rocha,,,,,4.3
2903201,Barreiras,579.11,553.8,567.97,631.52,4.62
2903409,Belmonte,,,,,4.35
2903904,Bom Jesus da Lapa,569.99,539.76,567.22,630.45,4.27
2904605,Brumado,600.26,565.06,571.45,657.95,4.66
2904902,Cachoeira,542.78,501.19,549.56,559.56,4.28
2905206,Caetité,590.1,572.79,588.8,708.56,4.46
2905602,Camacan,541.38,511.45,537.68,551.42,4.21
2905701,Camaçari,528.56,498.59,541.55,532.37,4.62
2905800,Camamu,498.15,518.45,545.05,650.75,4.26
2906006,Campo Formoso,547.14,510.34,534.46,607.61,4.26
2906204,Canarana,412.4,466.7,472.6,405.7,4.21
2906303,Canavieiras,648.7,673.8,601.6,716.7,4.2
2906501,Candeias,453.26,448.11,503.53,496.04,4.45
2906808,Cansanção,,,,,4.17
2906873,Capim Grosso,491.64,451.24,488.53,527.59,4.39
2907202,Casa Nova,513.1,368.3,532.75,589.85,4.16
2907301,Castro Alves,481.3,476.6,509.9,590.7,4.22
2907509,Catu,487.17,464.95,509.23,488.37,4.51
2907558,Caturama,538.5,459.4,520.7,456.5,4.42
2907608,Central,535.42,493.09,533.22,574.63,4.16
2907806,Cícero Dantas,549.42,511.46,547.95,625.23,4.08
2907905,Cipó,487.3,456.95,507.1,519.2,4.17
2908002,Coaraci,545.23,527.33,562.11,602.7,4.29
2908101,Cocos,568.3,548.4,576.8,599.3,4.1
2908309,Conceição do Almeida,492.6,509.85,521.95,520.45,4.23
2908408,Conceição do Coité,603.35,587.65,583.69,643.49,4.43
2908507,Conceição do Jacuípe,541.15,515.95,553.35,589.16,4.58
2909307,Correntina,580.88,570.56,573.52,676.18,4.18
2909802,Cruz das Almas,582.43,550.26,564.7,637.56,4.42
2909901,Curaçá,420.2,443.4,493.5,488.4,4.19
2910057,Dias d'Ávila,535.35,494.04,546.33,520.95,4.44
2910503,Entre Rios,552.31,498.27,540.7,599.59,4.35
2910602,Esplanada,523.22,513.42,534.46,554.54,4.19
2910701,Euclides da Cunha,540.9,481.14,551.09,561.85,4.26
2910727,Eunápolis,574.35,550.8,567.99,637.81,4.61
2910800,Feira de Santana,582.11,548.16,573.05,638.35,4.62
2911204,Gandu,598.47,557.67,583.61,654.15,4.43
2911253,Gavião,,,,,4.22
2911600,Governador Mangabeira,507.67,479.15,506.7,532.02,4.47
2911659,Guajeru,487.7,395.3,513.4,449.3,4.55
2911709,Guanambi,555.29,524.97,553.89,622.97,4.64
2911808,Guaratinga,617.8,415.6,541.8,661.8,4.26
2912103,Ibicaraí,504.42,491.48,515.0,522.17,4.19
2913101,Ibititá,458.15,440.0,507.9,551.8,4.29
2913507,Iguaí,577.72,499.78,560.04,573.4,4.26
2913606,Ilhéus,561.67,546.14,565.85,611.39,4.4
2913804,Ipecaetá,390.2,464.5,469.1,395.8,4.19
2913903,Ipiaú,563.77,544.69,560.47,622.49,4.42
2914000,Ipirá,604.83,556.92,581.12,656.75,4.19
2914406,Iraquara,496.92,479.08,551.16,604.34,4.12
2914505,Irará,553.93,493.13,540.43,591.5,4.25
2914604,Irecê,550.31,523.63,550.95,604.38,4.48
2914703,Itaberaba,561.46,523.73,567.54,572.46,4.43
2914802,Itabuna,565.54,546.36,568.34,618.67,4.47
2914901,Itacaré,535.5,469.4,477.8,536.8,4.16
2915502,Itajuípe,500.65,377.05,473.6,463.45,4.31
2915601,Itamaraju,549.29,505.77,530.74,594.23,4.31
2916005,Itanhém,,,,,4.41
2916104,Itaparica,522.7,513.87,524.44,557.34,4.43
2916401,Itapetinga,556.69,535.14,569.16,665.85,4.58
2916856,Itatim,504.0,455.0,524.8,525.85,4.44
2917102,Itororó,532.3,497.6,517.2,453.6,4.29
2917334,Iuiu,478.1,436.1,508.0,486.7,4.19
2917508,Jacobina,567.93,534.82,558.76,612.21,4.4
2917607,Jaguaquara,559.96,531.07,566.41,632.65,4.47
2917706,Jaguarari,483.92,493.77,503.46,523.48,4.27
2918001,Jequié,552.77,522.23,550.24,587.24,4.42
2918100,Jeremoabo,561.92,512.35,552.89,597.49,4.13
2918308,Jitaúna,483.07,451.93,544.77,645.77,4.23
2918357,João Dourado,571.52,573.35,567.42,593.18,4.27
2918407,Juazeiro,545.75,502.84,539.77,569.53,4.38
2918753,Lagoa Real,469.0,446.0,463.7,438.0,4.48
2919207,Lauro de Freitas,598.22,567.62,583.43,651.72,4.64
2919306,Lençóis,445.3,459.5,509.7,461.6,4.22
2919504,Livramento de Nossa Senhora,604.2,578.0,603.83,664.88,4.47
2919553,Luís Eduardo Magalhães,562.03,544.39,564.92,613.84,4.83
2919801,Macaúbas,523.22,538.83,546.26,600.32,4.25
2919926,Madre de Deus,557.55,483.26,549.99,557.88,4.55
2921005,Mata de São João,559.65,559.15,483.3,579.75,4.5
2921450,Mirante,397.7,378.5,460.6,370.8,4.38
2922003,Mucuri,583.66,547.75,562.25,638.35,4.47
2922102,Mundo Novo,528.74,498.36,556.44,514.54,4.21
2922300,Muritiba,585.59,547.38,567.51,659.13,4.4
2922508,Nazaré,560.96,510.24,546.06,599.85,4.24
2922607,Nilo Peçanha,421.2,427.1,397.3,519.4,4.23
2922656,Nordestina,399.2,,372.6,,4.12
2922904,Nova Soure,433.3,415.45,500.1,446.9,4.03
2923001,Nova Viçosa,344.7,495.2,499.9,471.3,4.46
2923407,Palmas de Monte Alto,419.8,462.0,396.7,448.3,4.37
2923803,Paripiranga,436.3,398.2,380.2,453.3,4.16
2924009,Paulo Afonso,555.75,521.75,559.48,613.24,4.51
2924652,Pintadas,403.9,435.0,492.0,386.2,4.4
2925105,Poções,567.46,552.72,549.18,663.48,4.5
2925204,Pojuca,545.36,519.98,554.48,608.7,4.46
2925303,Porto Seguro,562.99,525.36,553.03,599.71,4.53
2925501,Prado,557.47,509.23,543.78,548.46,4.37
2925758,Presidente Tancredo Neves,406.15,421.15,495.95,488.25,4.27
2925808,Queimadas,437.1,444.9,523.3,475.9,4.23
2926004,Remanso,543.88,520.41,537.25,582.11,4.15
2926103,Retirolândia,552.53,548.43,551.77,560.03,4.45
2926301,Riachão do Jacuípe,540.96,500.91,551.66,579.29,4.35
2926608,Ribeira do Pombal,559.56,530.05,566.36,605.15,4.25
2927002,Rio Real,535.77,511.8,544.89,554.45,4.08
2927200,Ruy Barbosa,587.95,538.07,572.03,627.83,4.21
2927408,Salvador,573.35,544.15,569.89,617.75,4.54
2927705,Santa Cruz Cabrália,427.0,435.4,390.4,446.7,4.46
2928000,Santaluz,548.18,512.75,548.85,590.24,4.23
2928109,Santa Maria da Vitória,519.65,518.12,532.84,562.75,4.29
2928208,Santana,530.64,476.86,516.21,549.69,4.17
2928406,Santa Rita de Cássia,475.8,356.7,502.9,438.3,4.06
2928505,Santa Teresinha,558.3,465.9,495.8,416.9,4.36
2928604,Santo Amaro,510.91,489.05,535.69,517.86,4.42
2928703,Santo Antônio de Jesus,572.82,568.76,575.31,659.55,4.48
2928802,Santo Estêvão,487.08,461.88,516.32,538.95,4.5
2929107,São Felipe,523.47,505.86,529.8,567.89,4.16
2929206,São Francisco do Conde,356.05,430.25,501.25,421.6,4.56
2929503,São Sebastião do Passé,526.28,482.78,547.25,535.07,4.44
2929909,Seabra,568.52,556.78,565.5,650.88,4.46
2930105,Senhor do Bonfim,571.7,532.39,554.99,603.19,4.35
2930501,Serrinha,576.32,539.88,564.96,604.22,4.28
2930709,Simões Filho,516.08,499.22,530.79,556.41,4.5
2930766,Sítio do Quinto,474.1,351.6,452.2,451.8,4.04
2931004,Tanhaçu,420.8,,493.5,,4.32
2931350,Teixeira de Freitas,564.28,530.45,569.72,631.58,4.65
2931509,Teofilândia,582.76,537.9,568.99,630.39,4.08
2931707,Terra Nova,390.0,421.2,463.7,392.2,4.29
2931905,Tucano,557.77,520.53,561.45,599.49,4.3
2932408,Uibaí,534.23,508.48,546.85,517.35,4.25
2932705,Uruçuca,456.4,339.8,505.6,369.0,4.25
2932804,Utinga,613.8,585.23,601.1,582.6,4.07
2932903,Valença,553.21,526.02,562.62,605.72,4.25
2933000,Valente,581.96,539.0,559.33,615.34,4.45
2933208,Vera Cruz,520.97,504.68,531.98,549.03,4.39
2933307,Vitória da Conquista,574.95,542.03,568.9,629.68,4.66
2933604,Xique-Xique,553.75,519.98,539.24,563.75,4.18
3100203,Abaeté,571.0,580.23,595.77,690.13,4.98
3100302,Abre Campo,416.6,437.7,482.2,393.7,4.58
3100401,Acaiaca,440.57,404.43,463.6,390.6,4.76
3100906,Águas Formosas,550.7,530.15,554.15,537.7,4.47
3101508,Além Paraíba,558.18,547.71,562.75,617.11,4.72
3101607,Alfenas,564.23,570.01,560.23,662.82,5.2
3101706,Almenara,494.15,455.88,505.52,507.28,4.46
3101805,Alpercata,600.8,544.9,571.2,691.1,4.88
3101904,Alpinópolis,618.39,587.92,579.86,730.09,5.08
3102605,Andradas,584.25,574.9,578.72,657.69,5.1
3103405,Araçuaí,471.4,455.84,478.26,453.95,4.27
3103504,Araguari,569.15,549.35,568.2,594.95,5.04
3103702,Araponga,481.13,472.23,504.7,497.53,4.51
3104007,Araxá,582.47,555.27,582.76,628.19,5.3
3104205,Arcos,579.64,544.36,571.8,662.92,5.17
3104304,Areado,545.72,517.69,540.56,599.2,5.13
3104908,Baependi,589.42,570.53,576.67,612.6,4.61
3105103,Bambuí,586.22,558.46,573.34,634.67,4.97
3105400,Barão de Cocais,592.37,567.26,580.25,659.8,5.15
3105608,Barbacena,591.37,564.02,587.61,658.42,5.08
3105905,Barroso,560.0,547.07,544.27,658.48,5.14
3106002,Bela Vista de Minas,467.8,412.9,536.5,514.0,4.9
3106200,Belo Horizonte,619.01,589.01,597.19,709.42,5.16
3106309,Belo Oriente,413.2,421.8,484.6,386.9,4.8
3106507,Berilo,389.7,413.2,452.4,427.0,4.32
3106705,Betim,582.95,564.28,581.77,656.49,5.11
3106903,Bicas,611.93,550.97,586.03,685.47,5.08
3107109,Boa Esperança,561.87,571.58,569.93,698.63,5.05
3107307,Bocaiúva,576.38,527.02,552.42,613.31,4.46
3107406,Bom Despacho,539.63,570.6,551.71,676.91,5.16
3107703,Bom Jesus do Amparo,357.6,461.1,444.4,469.4,4.9
3108602,Brasília de Minas,555.87,529.63,568.6,625.87,4.32
3108909,Brazópolis,651.23,526.37,575.33,760.3,4.87
3109006,Brumadinho,607.88,553.24,589.1,631.47,5.24
3109303,Buritis,480.45,470.5,451.97,580.0,4.6
3109402,Buritizeiro,,,,,4.45
3109501,Cabo Verde,542.4,508.7,570.6,672.5,5.01
3109907,Caetanópolis,585.18,535.33,558.57,641.4,4.89
3110004,Caeté,626.99,598.51,606.74,728.61,5.1
3110301,Caldas,448.9,485.6,492.6,545.3,5.1
3110509,Camanducaia,608.68,533.44,574.54,663.12,5.1
3110608,Cambuí,638.22,611.54,621.28,717.94,5.34
3110707,Cambuquira,475.4,412.7,343.7,451.3,4.93
3110905,Campanha,612.76,578.11,587.95,704.74,4.91
3111101,Campina Verde,569.4,505.98,554.65,616.4,4.92
3111200,Campo Belo,578.8,568.79,572.6,674.81,5.14
3111309,Campo do Meio,474.6,,542.9,,4.98
3111606,Campos Gerais,533.49,524.87,533.23,614.52,4.84
3112000,Candeias,403.3,,508.6,,4.75
3112307,Capelinha,639.8,598.53,616.0,711.93,4.47
3112505,Capim Branco,613.3,535.2,611.4,587.9,4.98
3112703,Capitão Enéas,399.4,409.2,446.8,495.5,4.25
3113305,Carangola,536.96,543.18,541.82,652.13,4.67
3113404,Caratinga,606.74,562.97,583.38,669.17,4.72
3113602,Careaçu,,,,,5.04
3113701,Carlos Chagas,533.81,473.17,533.96,544.7,4.43
3114303,Carmo do Paranaíba,335.3,,407.9,,4.99
3114402,Carmo do Rio Claro,589.51,601.55,588.63,659.6,5.15
3114501,Carmópolis de Minas,623.8,606.1,583.5,742.85,5.04
3114550,Carneirinho,468.4,365.0,441.2,541.5,5.19
3115102,Cássia,668.1,652.0,623.73,777.6,5.13
3115300,Cataguases,577.38,570.67,576.56,646.09,4.9
3115508,Caxambu,601.4,562.58,582.03,682.37,5.03
3115805,Centralina,501.3,490.1,522.0,505.3,4.93
3117009,Comercinho,457.7,422.53,491.73,430.8,4.09
3117108,Conceição da Aparecida,360.1,494.2,476.2,458.0,4.99
3117306,Conceição das Alagoas,521.94,531.94,548.11,547.5,4.9
3117504,Conceição do Mato Dentro,577.2,556.87,586.03,721.8,4.59
3117801,Conceição dos Ouros,507.4,505.4,566.6,580.8,5.09
3118007,Congonhas,553.34,512.2,558.86,641.13,5.18
3118205,Conquista,397.6,407.7,458.2,379.25,5.19
3118304,Conselheiro Lafaiete,563.64,531.52,552.0,646.42,5.24
3118403,Conselheiro Pena,486.05,407.6,534.3,584.6,4.57
3118601,Contagem,590.92,564.31,582.15,669.12,5.18
3119104,Corinto,584.37,593.68,597.87,688.9,4.6
3119302,Coromandel,522.42,512.35,544.33,587.73,4.93
3119401,Coronel Fabriciano,590.13,554.02,579.04,685.15,5.0
3119500,Coronel Murta,485.5,438.0,519.3,543.8,4.27
3120805,Cruzília,538.3,550.7,549.8,587.1,5.01
3120904,Curvelo,589.35,565.35,571.05,690.34,4.87
3121100,Delfim Moreira,427.82,454.93,480.84,519.18,4.91
3121209,Delfinópolis,503.6,570.2,561.8,500.4,5.08
3121605,Diamantina,576.79,535.85,579.85,638.37,4.71
3121704,Diogo de Vasconcelos,490.9,379.3,438.2,381.6,4.37
3122306,Divinópolis,606.31,575.53,586.7,696.59,5.24
3122454,Divisópolis,521.45,470.25,483.3,432.3,4.46
3123205,Dores do Indaiá,553.16,554.71,570.09,647.71,4.94
3123601,Elói Mendes,513.8,450.3,555.2,425.1,5.03
3124005,Ervália,625.77,556.7,596.43,718.23,4.42
3124104,Esmeraldas,566.67,501.97,563.55,643.43,4.95
3124203,Espera Feliz,564.9,537.33,561.33,681.8,4.6
3125101,Extrema,584.16,560.45,599.5,624.97,5.28
3126109,Formiga,583.08,551.12,569.76,661.21,5.19
3126703,Francisco Sá,568.43,564.27,566.43,672.57,4.21
3126802,Frei Gaspar,405.2,370.2,375.8,433.8,4.26
3127107,Frutal,565.37,546.75,568.64,642.09,4.97
3127388,Goianá,494.8,409.2,453.2,454.1,5.29
3127503,Gonzaga,506.4,547.4,549.0,640.7,4.5
3127701,Governador Valadares,598.19,567.71,587.88,689.61,4.88
3128006,Guanhães,587.45,560.85,596.06,701.55,4.69
3128253,Guaraciama,347.8,481.4,575.7,592.8,4.42
3128600,Guarda-Mor,456.6,558.3,547.0,646.3,5.08
3128709,Guaxupé,594.68,557.44,584.15,628.99,5.04
3129301,Iapu,473.4,471.8,507.0,489.2,4.72
3129509,Ibiá,427.3,469.5,508.7,452.7,5.06
3129806,Ibirité,505.7,460.5,535.4,505.1,5.08
3130101,Igarapé,537.4,517.04,557.97,598.39,5.07
3130903,Inhapim,596.6,578.6,591.3,683.6,4.61
3131307,Ipatinga,624.23,606.75,599.51,731.28,5.14
3131505,Ipuiúna,523.8,506.8,552.65,629.7,4.9
3131703,Itabira,600.98,565.31,582.73,678.78,5.05
3131901,Itabirito,528.4,507.6,553.07,605.45,5.26
3132404,Itajubá,568.46,549.1,572.97,638.27,5.1
3132503,Itamarandiba,527.2,386.3,576.2,496.5,4.51
3132701,Itambacuri,452.8,387.7,467.9,440.9,4.37
3133006,Itamonte,568.36,527.77,573.08,594.03,5.1
3133105,Itanhandu,608.71,601.59,600.96,703.62,5.15
3133303,Itaobim,440.9,,469.1,,4.43
3133501,Itapecerica,634.35,618.23,617.08,753.65,4.85
3133600,Itapeva,484.5,488.7,509.5,450.9,5.25
3133758,Itaú de Minas,514.19,488.06,518.64,626.94,5.21
3133808,Itaúna,605.91,564.04,592.64,705.24,5.28
3134202,Ituiutaba,568.95,537.29,555.83,611.39,4.97
3134301,Itumirim,472.9,372.4,482.8,536.9,4.85
3134400,Iturama,546.41,541.32,563.65,539.7,4.95
3134608,Jaboticatubas,590.1,547.7,565.3,625.8,4.86
3134905,Jacutinga,579.11,550.94,571.45,625.58,5.03
3135050,Jaíba,444.0,406.5,513.6,426.3,4.29
3135076,Jampruca,496.3,538.4,516.6,594.0,4.16
3135100,Janaúba,581.04,545.24,564.5,635.91,4.48
3135209,Januária,577.0,521.33,568.9,545.86,4.22
3135803,Jequitinhonha,494.15,451.05,505.1,512.93,4.1
3136207,João Monlevade,594.96,574.79,581.09,690.67,5.15
3136306,João Pinheiro,509.81,533.79,522.4,562.16,4.68
3136652,Juatuba,418.2,521.1,481.1,612.5,5.06
3136702,Juiz de Fora,606.39,578.51,585.52,676.97,5.08
3137205,Lagoa da Prata,540.06,564.49,534.5,672.77,5.09
3137601,Lagoa Santa,599.2,576.27,580.98,680.8,5.22
3137700,Lajinha,603.5,571.8,589.8,649.7,4.64
3137809,Lambari,562.1,540.55,572.95,688.8,5.19
3138203,Lavras,586.24,577.42,577.91,687.27,5.1
3138401,Leopoldina,540.84,542.51,548.82,635.29,4.68
3138609,Lima Duarte,569.68,550.3,565.76,661.56,4.93
3138807,Luz,630.15,570.65,599.75,685.18,5.03
3139003,Machado,553.81,536.36,555.26,631.09,5.0
3139300,Manga,410.0,442.3,526.65,433.9,4.19
3139409,Manhuaçu,572.79,556.47,565.99,664.76,4.77
3139508,Manhumirim,620.7,573.16,597.64,676.08,4.78
3139607,Mantena,436.0,514.95,499.2,429.45,4.61
3139706,Maravilhas,365.6,349.9,403.0,509.4,4.81
3139904,Maria da Fé,587.37,551.53,573.58,682.32,4.89
3140001,Mariana,572.07,538.85,553.47,636.53,4.81
3140159,Mário Campos,,,,,5.13
3140704,Mateus Leme,537.7,518.15,525.2,595.4,5.01
3140902,Matipó,371.6,476.5,450.6,519.4,4.49
3141108,Matozinhos,641.7,630.85,598.9,721.9,4.98
3141603,Mercês,,,,,4.81
3142908,Monte Azul,373.4,392.5,459.5,446.9,4.43
3143104,Monte Carmelo,550.16,540.1,544.19,590.4,5.03
3143203,Monte Santo de Minas,593.12,573.05,584.8,743.97,4.97
3143302,Montes Claros,590.93,560.68,575.17,646.51,4.75
3143401,Monte Sião,580.88,584.23,586.36,692.58,5.1
3143906,Muriaé,546.99,541.41,547.15,621.49,4.84
3144003,Mutum,571.9,526.45,577.05,639.3,4.46
3144102,Muzambinho,581.26,576.66,577.5,673.71,5.12
3144300,Nanuque,495.0,531.94,515.04,486.5,4.63
3144508,Nazareno,,,,,5.01
3144607,Nepomuceno,538.35,539.12,534.53,628.17,4.83
3144706,Nova Era,583.92,575.94,598.5,683.76,4.96
3144805,Nova Lima,624.6,593.9,598.57,718.64,5.3
3145208,Nova Serrana,529.19,508.19,545.16,619.78,4.93
3145356,Novo Oriente de Minas,477.0,520.53,492.27,471.67,4.25
3145505,Olímpio Noronha,401.2,474.4,511.3,525.7,4.76
3145604,Oliveira,619.71,575.86,587.72,689.56,5.05
3145901,Ouro Branco,571.92,559.87,560.85,631.05,5.3
3146008,Ouro Fino,543.72,513.05,548.68,574.85,5.02
3146107,Ouro Preto,572.34,570.25,568.19,660.25,5.05
3146404,Paineiras,430.4,496.7,483.3,444.7,4.95
3146909,Papagaios,520.2,485.93,493.7,551.83,4.71
3147006,Paracatu,568.66,553.94,563.32,625.46,4.85
3147105,Pará de Minas,600.67,574.17,577.94,677.95,5.06
3147303,Paraisópolis,601.58,547.23,573.52,684.47,5.18
3147402,Paraopeba,553.46,566.3,571.1,632.06,4.79
3147600,Passa Quatro,656.3,587.05,621.65,696.0,4.99
3147907,Passos,574.58,537.78,574.3,621.49,5.15
3148004,Patos de Minas,601.14,568.75,588.98,652.14,5.11
3148103,Patrocínio,560.94,534.05,562.95,640.83,4.99
3148301,Paula Cândido,382.9,372.7,484.1,544.1,4.53
3148608,Peçanha,602.3,595.9,578.7,563.8,4.31
3149101,Pedralva,565.0,579.2,583.5,750.3,4.9
3149309,Pedro Leopoldo,548.22,550.3,551.08,659.77,5.19
3149606,Pequi,389.2,403.7,446.3,528.8,4.97
3149903,Perdões,558.95,545.03,547.45,605.55,5.17
3150307,Piedade do Rio Grande,332.4,,390.4,,4.75
3151008,Piranguinho,486.1,381.1,464.7,387.8,5.17
3151206,Pirapora,529.52,507.2,550.08,570.44,4.73
3151404,Pitangui,572.21,527.36,560.44,622.94,5.03
3151503,Piumhi,586.28,552.15,568.85,652.13,5.02
3151701,Poço Fundo,534.65,495.1,495.37,539.5,5.12
3151800,Poços de Caldas,605.3,578.84,591.44,683.68,5.34
3152006,Pompéu,616.25,618.78,603.15,768.63,4.79
3152105,Ponte Nova,576.75,545.24,570.77,640.02,4.97
3152204,Porteirinha,561.55,535.88,532.32,614.35,4.27
3152501,Pouso Alegre,601.04,585.25,593.19,698.19,5.28
3152808,Prata,449.37,437.68,470.98,479.03,5.02
3153905,Raposos,527.9,437.4,493.6,533.8,5.06
3154002,Raul Soares,593.61,557.33,563.96,600.24,4.65
3154606,Ribeirão das Neves,567.43,539.94,560.88,606.93,5.0
3154804,Rio Acima,457.1,378.2,530.6,504.4,5.11
3154903,Rio Casca,639.4,577.0,587.15,764.6,4.51
3155405,Rio Novo,493.7,459.4,509.8,462.6,4.79
3155801,Rio Pomba,537.5,524.9,490.35,686.1,4.92
3156700,Sabará,508.36,500.35,555.74,543.9,5.06
3156809,Sabinópolis,603.87,588.63,573.67,730.18,4.48
3156908,Sacramento,605.75,556.83,556.35,688.57,5.21
3157005,Salinas,579.81,548.3,569.57,656.01,4.44
3157203,Santa Bárbara,553.25,542.95,535.95,654.4,5.06
3157807,Santa Luzia,567.69,541.76,562.33,603.08,5.07
3158953,Santana do Paraíso,478.9,464.4,533.2,573.5,4.87
3159605,Santa Rita do Sapucaí,570.3,542.38,579.85,654.55,5.09
3159902,Santo Antônio do Amparo,594.4,576.9,604.67,633.93,4.82
3160405,Santo Antônio do Monte,542.27,489.5,557.13,559.3,5.34
3160702,Santos Dumont,535.25,534.75,560.05,617.95,4.88
3160801,São Bento Abade,,,,,4.76
3161007,São Domingos do Prata,556.6,449.2,571.3,592.6,4.75
3161106,São Francisco,453.3,393.4,443.2,431.7,4.13
3161304,São Francisco de Sales,527.0,425.4,526.1,479.3,4.94
3162005,São Gonçalo do Sapucaí,598.07,576.95,575.61,708.75,5.03
3162104,São Gotardo,553.09,540.16,564.78,607.19,4.9
3162252,São João da Lagoa,426.6,415.1,469.8,687.4,4.34
3162500,São João del Rei,602.74,568.62,580.69,687.1,5.15
3162906,São João Nepomuceno,619.94,571.42,590.06,724.49,5.01
3163706,São Lourenço,594.92,569.08,579.62,682.22,5.22
